name,x,y,width,height
r3361,9836,9648,5,17
r3362,9222,9458,3,11
r3363,97,4408,5,12
r3364,2585,2268,2,10
r3365,5968,2486,3,13
r3366,8622,9777,2,2
r3367,4216,2742,3,1
r3368,8471,3505,2,2
r3369,5002,9335,4,5
r3370,8726,1949,2,15
r3371,182,9729,3,16
r3372,2791,6716,5,20
r3373,620,2727,2,20
r3374,4083,9435,5,1
r3375,2552,8158,3,20
r3376,6118,1671,5,9
r3377,2305,6342,2,5
r3378,1819,6105,3,5
r3379,1593,5644,2,7
r3380,2334,3148,3,9
r3381,3921,6337,1,4
r3382,7923,709,3,13
r3383,5527,1039,2,17
r3384,8850,8917,2,8
r3385,4085,7338,1,3
r3386,3316,6236,4,3
r3387,66,2671,2,14
r3388,4650,1191,1,1
r3389,1195,9289,1,10
r3390,4411,400,3,18
r3391,1937,5631,1,12
r3392,7447,5689,5,8
r3393,6095,6575,4,18
r3394,1901,6138,3,18
r3395,2587,5526,1,20
r3396,6269,9494,1,14
r3397,1665,34,5,1
r3398,9620,5992,1,16
r3399,176,7673,5,9
r3400,363,2987,5,16
r3401,6949,3913,2,15
r3402,7753,869,2,7
r3403,5707,5962,4,3
r3404,9356,2965,1,5
r3405,8258,5501,5,6
r3406,9437,8063,5,12
r3407,4386,4298,3,1
r3408,7698,4396,5,5
r3409,1402,3086,1,7
r3410,1955,6570,5,3
r3411,9808,16,4,5
r3412,5351,7403,4,13
r3413,3185,7545,1,12
r3414,1885,3011,4,11
r3415,4097,6819,4,7
r3416,3344,663,3,11
r3417,6228,29,3,19
r3418,5457,4205,1,11
r3419,1244,2571,4,14
r3420,446,2212,4,8
r3421,527,238,1,10
r3422,7214,731,4,12
r3423,99,6155,4,2
r3424,1404,1618,1,6
r3425,8215,6681,1,6
r3426,6455,8830,3,3
r3427,1628,9724,5,3
r3428,2258,1690,5,10
r3429,1559,6492,3,14
r3430,505,5282,4,18
r3431,7653,5950,2,18
r3432,471,1193,5,1
r3433,1596,2705,1,13
r3434,2047,9005,1,16
r3435,1627,7983,5,6
r3436,7289,8603,4,11
r3437,6530,3498,3,9
r3438,2852,5939,1,5
r3439,6107,3250,2,19
r3440,7629,9207,5,16
r3441,6100,5168,1,13
r3442,2571,958,5,2
r3443,6891,4479,5,9
r3444,9279,3555,5,20
r3445,304,1532,3,1
r3446,3846,6468,2,10
r3447,530,9236,3,17
r3448,3861,26,1,12
r3449,7341,9931,5,11
r3450,5173,6252,5,11
r3451,9488,5479,5,15
r3452,4540,2817,3,11
r3453,4063,3567,4,9
r3454,6444,5612,1,7
r3455,3621,6229,1,12
r3456,3891,5871,2,10
r3457,5171,9645,1,6
r3458,3711,8762,5,13
r3459,8239,9777,4,18
r3460,9097,4826,4,4
r3461,9320,2160,2,20
r3462,4503,9985,4,10
r3463,404,2177,5,5
r3464,5454,5982,5,11
r3465,6753,4694,3,6
r3466,1435,4951,2,14
r3467,9060,5740,5,2
r3468,7879,3832,4,16
r3469,7859,8591,4,7
r3470,1918,3734,5,7
r3471,8588,855,4,3
r3472,9559,9395,5,13
r3473,7625,9279,1,6
r3474,8370,1050,3,3
r3475,1417,8313,1,14
r3476,825,6943,5,5
r3477,8302,2407,2,7
r3478,1470,5649,4,15
r3479,984,4953,1,5
r3480,1355,7846,2,1
r3481,6685,8618,1,16
r3482,6805,3280,1,20
r3483,9975,5496,1,5
r3484,2189,2981,5,14
r3485,7587,8547,5,2
r3486,4314,9942,4,5
r3487,891,4341,3,20
r3488,5092,2812,5,10
r3489,4339,196,5,12
r3490,9012,4676,4,19
r3491,9719,9976,3,6
r3492,5038,1465,2,9
r3493,6410,9241,5,10
r3494,5438,4479,2,17
r3495,680,1402,3,11
r3496,3542,7358,5,10
r3497,2288,3826,5,20
r3498,5266,7124,5,10
r3499,5080,75,4,15
r3500,6281,7819,4,1
r3501,798,6878,1,20
r3502,2131,9679,1,15
r3503,8652,7304,5,18
r3504,7309,3397,2,13
r3505,4780,3143,2,14
r3506,7843,6372,4,12
r3507,202,9999,4,1
r3508,5013,825,4,2
r3509,4378,324,1,15
r3510,35,7394,3,6
r3511,3834,7890,1,7
r3512,2228,51,3,3
r3513,4206,1569,2,11
r3514,2765,3991,1,3
r3515,5164,8278,2,4
r3516,3768,2358,1,14
r3517,5161,5640,3,2
r3518,9712,7138,2,8
r3519,6268,8926,5,18
r3520,310,6627,5,6
r3521,13,1916,2,7
r3522,3167,5654,2,17
r3523,8494,3362,3,11
r3524,1716,546,1,19
r3525,1652,2767,4,5
r3526,8932,863,5,15
r3527,1562,6455,2,7
r3528,3176,1936,4,11
r3529,961,5002,4,15
r3530,1225,1560,5,7
r3531,6780,2690,4,15
r3532,2892,2652,5,3
r3533,7057,5882,3,16
r3534,2652,2360,1,20
r3535,5967,5141,3,6
r3536,9360,398,4,15
r3537,1162,5931,3,12
r3538,6629,6861,2,4
r3539,2511,4513,3,6
r3540,61,6521,5,10
r3541,4753,6754,2,18
r3542,1725,8005,1,13
r3543,425,7014,2,12
r3544,1180,2853,5,1
r3545,2764,5632,1,17
r3546,1480,7026,5,11
r3547,8051,526,1,6
r3548,8678,7786,4,11
r3549,8408,2350,2,3
r3550,8391,9296,3,20
r3551,6131,2208,2,16
r3552,8405,6470,3,9
r3553,6839,5216,3,20
r3554,6379,2294,5,10
r3555,3168,2867,3,8
r3556,3635,5422,3,11
r3557,6699,2749,4,6
r3558,5929,1557,4,18
r3559,2255,6849,4,18
r3560,3031,9259,3,14
r3561,2417,71,1,13
r3562,3621,7225,2,5
r3563,3198,8465,5,12
r3564,4630,8467,2,16
r3565,3439,6212,4,8
r3566,5476,8871,4,13
r3567,4710,3439,2,20
r3568,2735,1959,5,13
r3569,8924,909,1,9
r3570,1357,7871,5,17
r3571,4997,1757,2,18
r3572,7986,3807,2,11
r3573,4448,2600,2,9
r3574,9159,9250,1,1
r3575,2235,5268,4,20
r3576,5975,7311,3,16
r3577,6032,3159,5,11
r3578,8969,5559,4,3
r3579,1131,6065,2,10
r3580,9342,3934,3,19
r3581,3534,2532,4,1
r3582,6561,8031,5,12
r3583,2024,316,3,2
r3584,2885,6272,1,4
r3585,4207,8462,2,19
r3586,6882,4191,1,18
r3587,7138,8006,1,19
r3588,1006,7805,4,11
r3589,2641,497,1,18
r3590,6304,5749,2,19
r3591,113,6076,5,11
r3592,2673,8523,3,11
r3593,2918,1629,5,11
r3594,2117,4923,3,11
r3595,9912,1344,3,19
r3596,7189,6808,2,2
r3597,5319,9534,3,4
r3598,2520,1744,2,19
r3599,9212,2601,4,10
r3600,7575,6311,3,9
r3601,4884,8797,4,7
r3602,9641,6746,5,16
r3603,9995,5958,4,7
r3604,5414,5862,3,7
r3605,3033,1217,4,19
r3606,6346,5607,1,13
r3607,3718,6596,2,18
r3608,6618,460,3,1
r3609,3082,2092,3,3
r3610,6959,3365,5,7
r3611,390,2839,3,16
r3612,9353,527,5,10
r3613,3507,3866,3,1
r3614,5553,5103,4,8
r3615,9270,153,3,1
r3616,3122,8311,5,3
r3617,2974,7873,4,17
r3618,5648,9729,1,19
r3619,2358,1192,1,16
r3620,3709,3525,5,10
r3621,7401,5301,3,15
r3622,8244,803,5,13
r3623,2709,8119,1,16
r3624,6030,135,2,4
r3625,8285,4412,2,16
r3626,9948,4169,3,20
r3627,7827,1997,5,15
r3628,2135,6969,2,13
r3629,4967,8758,4,2
r3630,4816,7029,2,9
r3631,1249,9943,1,14
r3632,8045,5282,5,10
r3633,3981,9549,1,10
r3634,4052,1750,3,3
r3635,5134,6598,5,10
r3636,7395,1702,3,6
r3637,8185,6208,4,20
r3638,3550,7647,1,17
r3639,4721,3400,5,4
r3640,6921,9142,3,20
r3641,329,1810,3,2
r3642,9741,5890,5,16
r3643,6210,6605,3,20
r3644,4778,8450,5,7
r3645,8550,4451,2,5
r3646,3404,3189,4,6
r3647,9483,7887,1,15
r3648,3850,1274,4,1
r3649,7935,7888,2,6
r3650,707,9786,3,5
r3651,531,3848,4,5
r3652,8017,7530,3,9
r3653,1593,8945,3,12
r3654,4585,2453,2,1
r3655,5501,6614,3,13
r3656,3727,897,5,7
r3657,6700,4107,1,17
r3658,2787,6082,3,16
r3659,3725,6942,1,3
r3660,2879,1299,1,19
r3661,8929,4890,4,2
r3662,9316,1837,5,5
r3663,673,8379,5,1
r3664,1338,350,3,16
r3665,3120,8006,3,5
r3666,5634,1557,4,16
r3667,9996,4561,3,4
r3668,5802,2498,2,11
r3669,6579,3482,3,10
r3670,2514,1,3,12
r3671,5911,7970,3,7
r3672,5574,6932,5,9
r3673,3827,8605,1,1
r3674,7273,9562,4,10
r3675,4449,8113,2,7
r3676,5355,4225,2,9
r3677,4611,24,3,11
r3678,3726,1488,2,15
r3679,6215,9037,2,16
r3680,6310,7951,5,3
r3681,7742,6147,5,10
r3682,5525,3963,5,6
r3683,2707,828,5,19
r3684,7373,3809,5,1
r3685,5482,5427,4,6
r3686,7902,9128,1,1
r3687,5023,242,4,12
r3688,315,1526,5,5
r3689,7435,7182,3,18
r3690,2069,6894,5,16
r3691,6318,7750,4,15
r3692,7625,5561,1,1
r3693,7398,3638,3,11
r3694,256,1311,1,19
r3695,4168,9085,5,12
r3696,2783,3032,5,16
r3697,271,7455,5,18
r3698,8559,8222,1,1
r3699,106,1757,4,5
r3700,5785,7078,4,5
r3701,7645,7041,1,12
r3702,4202,7994,1,18
r3703,4603,3583,5,3
r3704,9933,3235,2,4
r3705,5266,6478,2,14
r3706,5060,3918,3,1
r3707,8557,7554,4,20
r3708,3822,9641,3,1
r3709,1523,5253,5,19
r3710,705,2328,4,2
r3711,1361,1877,3,14
r3712,7764,6299,2,14
r3713,4846,7129,4,6
r3714,85,7672,2,18
r3715,562,1399,3,2
r3716,8031,664,1,16
r3717,4757,7874,2,1
r3718,2050,1922,1,16
r3719,9406,8689,3,9
r3720,9785,1772,1,10
r3721,1545,391,5,7
r3722,617,4468,4,12
r3723,1456,6502,4,20
r3724,1780,8272,3,1
r3725,9061,6392,5,4
r3726,396,5712,1,3
r3727,6819,4625,4,12
r3728,8867,514,2,18
r3729,1251,9444,1,17
r3730,7656,4359,3,1
r3731,6876,2159,3,7
r3732,4695,939,3,13
r3733,7344,8739,2,7
r3734,2490,420,2,5
r3735,7164,5394,4,10
r3736,8642,2098,5,3
r3737,567,8583,2,8
r3738,4249,7662,4,18
r3739,4423,2347,5,17
r3740,3572,2662,4,14
r3741,5562,3776,3,7
r3742,5745,233,3,16
r3743,2471,9065,2,12
r3744,5829,679,5,4
r3745,3139,3660,3,3
r3746,6678,234,1,16
r3747,7022,8119,1,10
r3748,8202,9268,2,14
r3749,5569,1686,3,17
r3750,3839,9604,1,11
r3751,4945,8786,2,17
r3752,6049,7743,3,4
r3753,3024,4299,4,20
r3754,4329,508,4,20
r3755,6529,366,1,5
r3756,4254,1241,1,20
r3757,3785,1410,1,12
r3758,5585,1263,3,15
r3759,3600,5579,3,6
r3760,1609,4988,2,16
r3761,6967,4538,3,7
r3762,7569,7449,4,2
r3763,6321,3032,1,16
r3764,3109,545,3,17
r3765,7853,9411,3,10
r3766,8938,9171,1,11
r3767,6289,3093,5,18
r3768,7756,2907,4,10
r3769,2902,5650,4,19
r3770,6074,635,5,18
r3771,7156,5053,3,5
r3772,9923,7908,1,9
r3773,6036,3951,4,18
r3774,5915,6645,3,14
r3775,7370,2869,2,19
r3776,3547,3776,2,18
r3777,1220,762,1,16
r3778,7170,3891,1,18
r3779,8490,9177,5,7
r3780,5109,1449,5,15
r3781,8405,2710,2,11
r3782,1929,94,4,17
r3783,109,1636,1,1
r3784,2977,9320,2,11
r3785,827,773,3,5
r3786,4853,515,5,1
r3787,141,9560,2,3
r3788,9757,9792,4,14
r3789,616,1695,2,6
r3790,6035,7224,3,18
r3791,6710,7393,2,6
r3792,3149,7657,5,10
r3793,5699,3106,3,1
r3794,8305,48,5,12
r3795,123,5390,1,18
r3796,5161,1095,5,9
r3797,9587,6870,3,2
r3798,2452,7419,4,6
r3799,4119,5230,1,5
r3800,1914,7687,4,4
r3801,859,4941,2,19
r3802,6968,4535,1,2
r3803,2300,8562,4,14
r3804,6332,2064,2,3
r3805,7969,3390,5,9
r3806,695,6429,4,5
r3807,6181,1523,3,2
r3808,1808,664,5,20
r3809,5578,2280,5,19
r3810,8589,3005,5,11
r3811,8472,707,1,14
r3812,6061,6907,2,5
r3813,3670,9605,2,2
r3814,3637,1863,5,18
r3815,7991,5401,3,13
r3816,6812,8310,1,13
r3817,9604,7290,5,13
r3818,8785,2194,2,14
r3819,9069,3387,1,15
r3820,7566,6509,2,9
r3821,5682,1556,1,20
r3822,8519,6284,2,5
r3823,4877,457,1,9
r3824,5412,360,2,8
r3825,282,2539,2,1
r3826,2695,3928,5,4
r3827,817,9003,3,2
r3828,5693,1804,5,8
r3829,3581,6231,4,6
r3830,7744,274,2,17
r3831,2872,6085,3,18
r3832,304,7269,4,7
r3833,4466,6011,1,4
r3834,2337,2635,2,11
r3835,848,1020,4,12
r3836,4210,2572,2,19
r3837,3791,9913,4,13
r3838,1898,6281,2,12
r3839,3385,9500,3,7
r3840,4918,6457,5,18
r3841,9783,8152,3,17
r3842,6841,6536,5,10
r3843,3196,9207,5,10
r3844,3710,4811,3,8
r3845,31,9550,3,7
r3846,9128,1420,2,8
r3847,3378,4894,5,12
r3848,9387,3872,2,9
r3849,9756,7662,4,9
r3850,5085,2215,1,11
r3851,3668,1734,1,15
r3852,1082,8974,4,18
r3853,7455,9744,5,7
r3854,452,732,4,6
r3855,2667,1128,3,17
r3856,8101,1284,2,16
r3857,4405,4492,1,14
r3858,9960,1866,1,16
r3859,8962,42,2,18
r3860,81,9903,4,10
r3861,3876,577,4,3
r3862,5869,6566,4,9
r3863,6438,5165,4,2
r3864,2791,1333,2,14
r3865,6929,9605,5,8
r3866,1627,4194,1,13
r3867,3071,8240,4,9
r3868,348,4266,3,14
r3869,2352,9611,5,18
r3870,8532,202,2,20
r3871,3356,6596,2,8
r3872,7460,617,5,16
r3873,8941,9374,4,18
r3874,2502,6576,1,6
r3875,6114,2927,2,10
r3876,9930,5729,4,13
r3877,8169,3656,4,17
r3878,3396,5891,3,18
r3879,5601,623,5,16
r3880,4878,2170,4,18
r3881,5819,6717,2,7
r3882,3238,9294,1,3
r3883,3496,7575,2,2
r3884,2498,8653,3,13
r3885,9594,4044,1,2
r3886,2439,1749,1,16
r3887,3768,6244,5,18
r3888,4974,4393,2,19
r3889,171,9172,1,4
r3890,6469,133,1,15
r3891,739,5596,2,1
r3892,3408,5696,3,10
r3893,9607,2343,1,6
r3894,9983,8664,2,16
r3895,6591,4764,2,20
r3896,7492,8899,4,7
r3897,8385,2206,5,18
r3898,4437,6929,2,7
r3899,2751,4277,2,19
r3900,3209,5024,3,16
r3901,2290,3481,1,20
r3902,947,1195,3,7
r3903,1214,6645,4,16
r3904,5109,1535,5,10
r3905,7222,9454,5,18
r3906,6273,2460,1,8
r3907,3950,162,1,8
r3908,7819,1766,5,9
r3909,2138,3886,2,5
r3910,6609,5458,1,19
r3911,6785,7049,4,13
r3912,9580,7839,1,17
r3913,7789,5073,4,16
r3914,3528,1704,4,8
r3915,5589,3074,1,11
r3916,2478,9515,3,16
r3917,6649,6945,4,10
r3918,4663,4799,2,2
r3919,2004,9477,5,4
r3920,8358,974,3,20
r3921,3620,6936,2,11
r3922,578,2534,1,5
r3923,7160,2153,5,1
r3924,811,6468,4,16
r3925,4698,2765,4,17
r3926,7724,7937,3,1
r3927,3966,101,5,13
r3928,8212,7049,4,17
r3929,7733,9559,2,11
r3930,5499,3408,2,10
r3931,3212,108,5,13
r3932,9076,3817,3,17
r3933,1814,7788,2,10
r3934,4725,3316,2,4
r3935,8896,6823,1,4
r3936,7997,7055,3,14
r3937,161,5333,5,3
r3938,2990,2433,1,13
r3939,3688,9358,4,10
r3940,7775,4200,2,17
r3941,9990,8903,5,12
r3942,1964,8535,5,8
r3943,3115,5185,3,7
r3944,6661,8153,3,1
r3945,92,7896,1,18
r3946,7498,1530,1,5
r3947,7495,4113,4,10
r3948,7364,5637,3,11
r3949,4114,5353,1,5
r3950,5126,2940,4,9
r3951,9569,9452,5,2
r3952,3267,7778,1,1
r3953,8487,3102,3,7
r3954,8636,9937,5,19
r3955,9480,8345,4,18
r3956,664,7977,5,15
r3957,1512,2446,1,3
r3958,367,2029,3,3
r3959,1264,3890,4,19
r3960,8276,3104,5,5
r3961,6534,2803,5,4
r3962,4987,2318,3,13
r3963,5592,8783,1,1
r3964,3006,8674,4,15
r3965,6712,7800,2,4
r3966,9540,6543,4,5
r3967,3415,4394,2,12
r3968,7580,9543,3,5
r3969,3016,7214,1,6
r3970,3057,6282,5,15
r3971,5769,362,2,4
r3972,602,5421,3,10
r3973,7556,5850,3,9
r3974,75,9771,2,15
r3975,4476,1241,3,16
r3976,6521,2752,4,13
r3977,310,6328,2,20
r3978,3943,1912,1,4
r3979,5293,9038,1,18
r3980,6642,7659,2,18
r3981,4983,1814,1,18
r3982,9008,6845,5,4
r3983,9939,4398,5,8
r3984,4279,6937,5,15
r3985,2116,6905,1,2
r3986,7238,8397,4,1
r3987,3397,7989,5,5
r3988,4098,1070,1,8
r3989,5949,9886,1,6
r3990,6026,7600,3,11
r3991,8053,3129,4,1
r3992,4157,4685,1,3
r3993,719,3594,3,8
r3994,6061,4160,4,13
r3995,1404,7844,5,8
r3996,5482,3059,2,8
r3997,6492,2779,1,9
r3998,9574,1257,3,12
r3999,8679,412,5,2
r4000,1187,3552,3,12
r4001,8054,8731,2,16
r4002,2363,7035,5,14
r4003,2689,9180,1,8
r4004,7903,7864,2,3
r4005,6393,2707,2,10
r4006,569,1788,3,4
r4007,1747,7676,1,3
r4008,329,2804,3,3
r4009,6147,4035,2,1
r4010,5224,3246,4,1
r4011,5383,7242,1,6
r4012,3982,9281,3,17
r4013,519,2006,4,1
r4014,5571,9522,2,14
r4015,5655,8028,3,7
r4016,3764,5437,1,5
r4017,7698,1812,5,5
r4018,934,2836,5,16
r4019,351,9373,4,15
r4020,4356,4234,5,4
r4021,6777,7374,4,6
r4022,9846,1461,5,13
r4023,8134,1337,2,12
r4024,9748,6141,3,16
r4025,9340,8458,5,7
r4026,748,1926,2,14
r4027,9944,537,3,14
r4028,7264,6002,3,4
r4029,5742,9713,5,3
r4030,8745,9854,3,10
r4031,4501,1153,4,13
r4032,4163,5080,5,10
r4033,9221,2439,2,16
r4034,8379,3581,3,14
r4035,2104,3409,5,19
r4036,4526,8519,2,20
r4037,1213,8537,2,2
r4038,4872,7600,5,17
r4039,1318,5627,2,10
r4040,5456,2320,1,16
r4041,4966,8291,5,10
r4042,7058,1681,2,14
r4043,1577,9773,3,1
r4044,3704,2722,4,8
r4045,9829,2829,5,6
r4046,6816,4021,5,18
r4047,8738,7908,1,13
r4048,2601,5541,5,17
r4049,1919,3477,1,20
r4050,5160,6301,4,12
r4051,3303,3070,4,4
r4052,6817,5448,5,13
r4053,6395,490,1,3
r4054,8173,7988,1,3
r4055,823,3189,4,13
r4056,7158,2940,2,18
r4057,5061,3534,2,17
r4058,4839,8088,5,14
r4059,1879,7204,3,15
r4060,5920,4547,2,17
r4061,7207,3321,5,2
r4062,3221,5664,1,18
r4063,6963,3712,1,16
r4064,7229,2781,3,15
r4065,2929,6016,3,19
r4066,4108,2523,3,17
r4067,1847,334,5,12
r4068,8027,107,5,14
r4069,8221,4839,5,2
r4070,6963,5386,1,7
r4071,3222,2725,1,17
r4072,3010,401,2,12
r4073,851,2373,5,3
r4074,6007,9057,1,2
r4075,5647,9242,1,6
r4076,5900,9745,3,7
r4077,1222,7625,2,16
r4078,4669,4664,2,7
r4079,3821,68,2,12
r4080,3129,1553,1,19
r4081,1791,7826,2,20
r4082,9463,2253,1,18
r4083,9667,3341,4,11
r4084,7677,7234,2,20
r4085,6302,8222,2,17
r4086,8755,8549,3,12
r4087,2701,3487,5,11
r4088,1909,7537,5,4
r4089,4856,6224,3,18
r4090,4384,1571,2,1
r4091,5799,1936,1,11
r4092,3538,418,1,20
r4093,7408,5163,5,16
r4094,1845,198,2,18
r4095,9906,3110,3,2
r4096,1297,5377,1,14
r4097,9299,7612,2,20
r4098,310,719,5,17
r4099,6605,7884,2,9
r4100,3398,4450,2,7
r4101,5502,4056,1,5
r4102,3922,8187,3,7
r4103,6375,4829,4,17
r4104,6911,2673,1,19
r4105,5859,9814,5,1
r4106,3807,511,4,16
r4107,3422,6391,4,7
r4108,210,440,2,4
r4109,195,757,2,15
r4110,7300,9964,2,11
r4111,4024,679,4,13
r4112,2411,652,3,2
r4113,9294,4466,1,12
r4114,8758,1846,1,15
r4115,7945,3989,3,19
r4116,6805,5656,5,2
r4117,4015,4645,2,2
r4118,2237,3260,5,4
r4119,6179,380,1,3
r4120,2943,5274,5,11
r4121,1860,7682,1,10
r4122,6837,5954,4,3
r4123,4682,9152,4,5
r4124,5524,8809,5,1
r4125,7773,3629,2,8
r4126,1206,3904,2,9
r4127,4327,8452,1,11
r4128,3372,6332,4,10
r4129,1883,4256,5,13
r4130,7910,7654,4,15
r4131,3936,6796,3,5
r4132,2362,4049,5,19
r4133,34,7436,4,18
r4134,5693,2287,2,5
r4135,9763,4112,3,18
r4136,2243,6282,4,5
r4137,4646,1904,2,10
r4138,18,4329,5,18
r4139,3290,5294,3,3
r4140,5594,8574,5,17
r4141,5693,2084,2,14
r4142,945,3856,5,17
r4143,3,267,1,4
r4144,6852,9732,2,20
r4145,6825,4621,5,1
r4146,9608,1485,3,7
r4147,64,412,3,18
r4148,9094,7991,5,3
r4149,1094,7835,1,9
r4150,1203,6842,1,1
r4151,9319,3706,1,18
r4152,547,6405,5,17
r4153,6611,7094,5,11
r4154,1712,3042,1,20
r4155,2956,782,5,3
r4156,8651,1881,5,11
r4157,113,7935,3,11
r4158,7626,6472,4,2
r4159,9331,8069,5,11
r4160,8128,321,5,3
r4161,7276,7547,5,10
r4162,1217,1564,5,5
r4163,6040,5239,3,8
r4164,6271,3598,1,7
r4165,9936,8846,5,16
r4166,1120,5231,3,4
r4167,7346,1063,3,11
r4168,1659,303,1,14
r4169,3045,4584,5,13
r4170,191,327,5,5
r4171,518,2804,2,13
r4172,5021,3014,4,13
r4173,6772,3078,5,17
r4174,9060,6901,2,19
r4175,5939,7079,4,13
r4176,558,4514,3,8
r4177,1168,8592,3,13
r4178,5609,9028,3,15
r4179,2974,1521,2,12
r4180,605,9626,1,11
r4181,906,6580,1,4
r4182,2686,13,1,6
r4183,1329,9204,4,17
r4184,7255,6309,5,17
r4185,6944,3592,3,4
r4186,3341,7860,5,6
r4187,4576,9029,1,19
r4188,8404,7649,1,1
r4189,5965,9815,2,16
r4190,7250,3421,2,11
r4191,2878,4579,4,14
r4192,373,7905,3,9
r4193,319,4608,4,12
r4194,4762,9492,1,2
r4195,1944,4337,2,2
r4196,6145,9414,3,17
r4197,5931,9342,1,19
r4198,3320,6732,5,8
r4199,9222,4687,3,7
r4200,6707,3990,4,12
r4201,451,9070,1,14
r4202,1568,380,3,6
r4203,2786,7375,2,16
r4204,1645,8939,4,19
r4205,574,5187,2,3
r4206,7277,2978,2,11
r4207,8380,271,4,9
r4208,3741,2102,5,3
r4209,4625,3766,2,19
r4210,2871,4269,1,10
r4211,5341,90,1,1
r4212,285,4223,1,15
r4213,2609,4464,3,1
r4214,6514,5076,5,18
r4215,3095,8922,3,7
r4216,6623,3037,1,17
r4217,1376,3680,5,15
r4218,4725,9243,1,13
r4219,5463,4652,3,6
r4220,1645,3786,2,3
r4221,2505,7522,4,13
r4222,2563,6198,3,8
r4223,6862,2804,4,17
r4224,5350,9369,2,9
r4225,4362,7462,2,5
r4226,2077,1130,2,18
r4227,4032,5862,2,11
r4228,1447,2044,3,7
r4229,3777,1844,2,5
r4230,1428,233,5,1
r4231,9756,8702,3,11
r4232,3312,6305,4,1
r4233,4333,7522,4,20
r4234,433,5485,5,8
r4235,7584,6948,4,18
r4236,7947,7585,4,8
r4237,5494,178,3,1
r4238,6917,7353,1,14
r4239,1361,7218,4,9
r4240,6441,6528,4,13
r4241,9151,5513,2,16
r4242,4187,1855,4,12
r4243,368,9200,3,16
r4244,7919,856,4,3
r4245,1337,9604,4,15
r4246,3881,4870,1,16
r4247,9880,6499,4,1
r4248,1666,40,5,14
r4249,6062,9321,1,15
r4250,5891,1640,4,12
r4251,23,6300,1,10
r4252,7419,2226,4,16
r4253,7494,3103,1,5
r4254,4041,5072,5,10
r4255,2836,334,2,20
r4256,2530,1416,1,12
r4257,5402,9895,1,8
r4258,7230,1722,5,13
r4259,159,5665,3,9
r4260,6445,3056,3,6
r4261,70,4296,3,5
r4262,3302,585,1,7
r4263,4332,2386,3,13
r4264,4976,568,5,17
r4265,1994,5087,3,12
r4266,3625,5632,5,19
r4267,7419,6523,1,15
r4268,7886,8535,3,10
r4269,4212,6392,3,1
r4270,1608,5341,3,15
r4271,6051,1591,5,10
r4272,5779,2959,4,13
r4273,3082,9071,5,12
r4274,1000,1574,4,13
r4275,4776,9916,1,11
r4276,8637,1698,3,16
r4277,1571,8150,1,17
r4278,1813,9470,5,2
r4279,4648,9301,2,12
r4280,3787,6899,2,7
r4281,8016,9906,4,6
r4282,8226,9465,2,20
r4283,9929,4545,3,5
r4284,6121,741,4,10
r4285,5550,9836,3,11
r4286,9329,2711,5,4
r4287,6468,9734,2,13
r4288,6263,9189,3,10
r4289,6066,4859,1,11
r4290,5797,2311,1,9
r4291,4650,5321,2,12
r4292,5532,691,3,18
r4293,9083,3874,2,14
r4294,2427,8593,1,8
r4295,7972,2388,4,5
r4296,5026,9702,4,16
r4297,5139,5011,5,6
r4298,2337,9924,2,1
r4299,7384,927,4,9
r4300,6153,9205,3,20
r4301,1302,8867,3,9
r4302,4455,4797,5,10
r4303,4754,9238,2,7
r4304,5006,2831,4,15
r4305,6493,391,3,11
r4306,9841,3475,1,13
r4307,8965,3358,4,18
r4308,1169,6564,4,11
r4309,4445,8868,1,6
r4310,3573,6381,4,18
r4311,5459,6139,3,9
r4312,9725,8199,1,18
r4313,8458,6547,5,18
r4314,3368,5918,4,2
r4315,2387,5193,4,15
r4316,4870,5923,3,10
r4317,96,4315,1,20
r4318,297,8327,4,13
r4319,8572,6102,2,15
r4320,4344,7410,5,5
r4321,7674,2430,1,13
r4322,4930,8462,4,19
r4323,9072,2465,3,1
r4324,4996,5902,5,14
r4325,9309,3123,5,7
r4326,9976,3759,5,6
r4327,6041,183,3,14
r4328,611,1712,2,12
r4329,7855,4957,2,16
r4330,2660,5711,5,5
r4331,5451,4180,2,7
r4332,1463,937,2,16
r4333,7828,3539,2,16
r4334,9764,6594,2,14
r4335,7491,8311,3,8
r4336,9839,3538,2,1
r4337,1019,9087,1,3
r4338,1985,7213,2,16
r4339,6688,3742,1,6
r4340,7156,7339,5,2
r4341,3420,5710,5,13
r4342,7757,7032,1,1
r4343,2109,8171,1,7
r4344,77,4755,3,12
r4345,8083,616,3,10
r4346,8127,4352,5,11
r4347,7616,2348,3,9
r4348,4652,8116,1,13
r4349,7081,6323,1,6
r4350,3746,8980,3,11
r4351,87,1832,3,9
r4352,5955,580,4,15
r4353,1189,9164,1,8
r4354,3316,6885,5,5
r4355,9963,3347,1,11
r4356,5595,3377,2,12
r4357,7710,4115,4,2
r4358,8705,7797,4,2
r4359,7840,199,3,13
r4360,5002,2702,1,2
r4361,9243,565,1,15
r4362,1068,8826,4,18
r4363,1145,6268,1,11
r4364,5916,6784,1,7
r4365,4974,7570,4,5
r4366,2291,9858,5,4
r4367,3457,5879,1,6
r4368,1359,1195,4,14
r4369,3003,2432,2,2
r4370,362,2097,5,17
r4371,3075,7588,1,6
r4372,7645,9874,1,3
r4373,1392,3852,2,19
r4374,591,6343,2,1
r4375,3744,5371,1,10
